43.9239	0
38.1562	0
45.2859	1
43.8306	0
35.6256	0
36.9034	1
34.4751	1
41.1769	0
35.7829	0
43.3007	0
44.624	1
39.5067	0
41.8544	1
45.2909	1
34.7715	0
43.782	0
45.3568	0
38.7812	0
42.5145	0
37.2802	1
41.7973	0
38.0669	1
39.6636	0
37.6866	1
40.296	0
39.234	1
40.3904	1
43.7895	0
42.5891	1
41.0303	0
34.8721	0
34.0537	0
43.9466	1
44.6239	1
33.9978	1
35.7025	1
35.2954	1
35.7829	0
34.4721	1
41.4386	1
42.1483	1
39.5936	0
31.4597	0
43.1096	0
44.4569	0
31.3432	0
36.1061	1
40.7118	1
40.9588	0
34.4721	1
38.0736	1
38.85	1
44.5876	0
42.5742	1
36.4792	1
42.5376	0
39.5371	0
36.4987	0
35.6588	1
36.3984	0
41.1294	1
32.265	1
38.9177	0
42.5612	0
30.4869	0
40.367	0
33.1315	1
45.1398	0
34.4721	1
41.434	1
40.7001	1
37.338	0
45.3718	0
44.615	1
38.4608	1
34.4721	1
42.5381	0
37.6877	1
34.4718	1
42.7764	0
42.5378	0
37.2861	1
36.4332	1
39.9784	1
35.2957	1
44.615	1
36.9031	1
35.7863	0
43.2624	1
34.8702	0
43.9577	1
39.234	1
37.9756	0
42.4473	0
38.1108	0
43.1055	0
39.234	1
36.1061	1
39.5835	1
35.2945	1
41.1342	0
na	0
33.6352	1
34.8715	0
34.4751	1
34.0473	0
37.6866	1
43.2268	0
36.1061	1
39.234	1
36.3966	0
42.5591	1
39.7808	0
43.8456	0
45.1181	0
45.8866	0
33.136	0
43.1096	0
38.8537	1
33.635	1
43.7895	0
40.3904	1
43.2663	1
38.8594	1
38.4755	1
42.5591	1
na	0
35.7234	0
42.5642	1
41.1415	0
43.9459	1
35.3112	1
43.256	1
43.972	1
36.1061	1
36.1091	1
33.9235	0
42.7867	0
31.0434	1
45.8848	0
41.1355	1
33.6523	1
na	0
39.8471	0
34.4709	1
na	0
39.2325	1
40.7177	1
34.4718	1
36.5155	0
38.0736	1
38.4591	1
41.2023	0
45.2444	0
39.2325	1
33.0556	0
33.1877	0
39.0346	0
40.7129	1
41.914	0
42.5603	1
45.927	0
38.0216	0
39.2175	1
35.5896	0
42.5644	1
31.3119	0
45.3644	1
39.5048	0
36.9198	1
40.4053	1
34.0424	0
42.5485	1
42.5848	1
43.195	0
39.9638	1
na	0
38.4755	1
38.1164	1
na	0
37.3309	0
39.5965	0
39.5211	0
33.6352	1
45.1179	0
44.5876	0
35.7863	0
42.5664	0
38.1701	0
43.2159	0
35.7707	0
na	0
36.9034	1
42.1265	1
45.2393	0
38.4608	1
37.2667	0
42.4099	0
42.5145	0
40.9817	0
43.2207	0
30.1586	1
35.2945	1
32.2599	0
38.1397	0
43.9076	0
40.7129	1
40.7129	1
35.6581	0
45.2909	1
45.2859	1
39.9844	1
31.3706	0
40.3958	1
34.0204	0
38.1024	0
39.2325	1
42.6101	0
42.5538	0
43.916	0
43.241	0
37.3325	0
41.792	0
40.3944	1
36.1061	1
43.9409	1
44.5862	0
36.5207	0
38.9054	1
40.3797	1
42.5591	1
36.9198	1
38.1403	0
37.3796	0
34.4721	1
43.7937	0
40.3797	1
44.5984	1
37.6877	1
37.6877	1
40.9835	0
41.4201	1
39.556	1
39.6382	0
45.2859	1
38.4755	1
45.2859	1
34.9528	0
45.356	1
33.1761	0
42.5093	0
43.2612	1
39.2325	1
42.559	1
45.2393	0
38.4591	1
41.9264	0
41.0834	1
35.2957	1
42.5598	1
39.6393	0
41.7032	0
34.4709	1
39.5955	0
43.2286	0
38.2732	0
45.2859	1
42.5591	1
45.2714	1
40.699	1
34.0467	0
45.2858	1
37.3624	0
34.9664	0
41.8664	1
38.4591	1
31.3431	1
43.7878	0
na	0
37.254	1
38.7507	0
41.8808	1
39.9638	1
41.9264	0
33.1988	0
39.6535	1
na	0
36.4447	0
39.6438	0
40.2467	0
34.9642	0
39.2166	1
37.2175	1
34.4721	1
42.4078	0
31.3685	0
33.9214	0
40.248	0
39.6261	1
38.02	1
45.2714	1
34.0426	0
36.1049	1
38.7816	0
45.3704	0
45.4055	1
43.951	1
41.1227	1
43.2353	1
39.9784	1
43.479	0
34.4721	1
41.7568	0
39.6089	1
38.4755	1
41.8447	1
39.9784	1
33.2169	0
40.3904	1
39.2166	1
42.5682	1
38.0165	0
44.4736	0
41.128	1
33.2825	0
38.8275	1
44.6246	1
43.2159	0
37.6894	1
43.8395	0
43.2607	1
43.946	1
43.9252	0
38.2635	0
42.8397	1
40.7118	1
34.4878	1
38.9999	0
35.7829	0
36.55	0
39.9796	1
40.9805	0
na	0
43.9131	0
38.1595	0
42.7613	0
38.4617	1
34.8455	1
36.1061	1
32.7878	1
44.0157	0
43.2946	0
37.6877	1
40.4161	1
38.1567	0
40.7118	1
43.9873	0
45.1813	0
33.1315	1
36.1061	1
37.6894	1
43.2611	1
40.2466	0
36.5593	0
45.3562	0
45.2853	1
42.5644	1
42.1683	1
33.6352	1
45.383	0
40.3449	1
45.2909	1
44.4459	0
36.4733	1
36.7033	0
43.9837	0
40.7189	1
39.509	0
35.7863	0
40.7129	1
36.4332	1
34.4709	1
39.2337	1
43.2159	0
41.145	0
43.2888	0
39.2166	1
36.5411	0
40.3814	0
39.9638	1
34.4721	1
36.123	1
30.4499	0
43.4731	0
44.6196	1
40.3944	1
32.3102	0
39.5027	0
41.8582	0
43.7813	0
37.9959	0
36.9031	1
38.1366	0
34.4721	1
35.2954	1
36.1061	1
34.8705	0
40.4413	0
42.559	1
35.7863	0
42.5682	1
35.2994	1
na	0
39.6118	0
42.5075	0
45.3618	0
35.2954	1
39.2325	1
40.7186	1
34.8918	0
40.7177	1
38.7487	0
42.565	1
35.6698	0
37.1941	0
45.2814	1
37.2294	1
42.4142	0
44.6196	1
40.3973	0
38.0867	1
na	0
36.4505	0
42.6447	0
43.946	1
42.1483	1
40.9817	0
42.559	1
42.4126	0
33.6352	1
na	0
41.4386	1
42.542	0
38.8723	1
44.6239	1
34.4709	1
40.7129	1
34.4721	1
39.9784	1
44.459	0
42.5591	1
41.8554	1
33.635	1
44.6196	1
33.0766	0
36.4912	1
38.9318	0
44.6137	1
38.7459	0
38.4741	1
39.5372	0
31.5797	0
44.0373	1
42.1486	1
43.3444	0
35.5574	0
38.4755	1
43.2659	1
31.3404	0
33.4034	0
38.02	1
38.1535	0
36.4565	1
33.634	1
39.6636	0
33.6352	1
38.9007	0
35.2984	1
43.9409	1
38.1386	0
41.8353	1
37.704	1
45.1157	0
35.2987	1
41.1346	0
45.2393	0
43.222	0
43.2619	1
40.3944	1
37.2294	1
41.1965	0
36.5862	0
43.2611	1
na	0
33.2936	0
35.6291	0
43.9873	0
42.5591	1
39.9784	1
42.5075	0
39.9798	1
41.7662	0
40.7177	1
34.4721	1
41.1355	1
35.2957	1
38.0736	1
44.5936	1
39.5048	0
39.647	0
38.4589	1
37.3141	0
39.4991	0
36.4732	1
41.8664	1
45.2368	0
39.633	0
43.2697	0
36.4393	1
37.1908	0
37.237	1
43.2611	1
45.2901	1
39.9784	1
42.1486	1
44.5987	1
43.9194	0
45.2541	0
38.4591	1
35.669	1
30.4878	1
31.3742	0
42.5644	1
39.2325	1
37.2861	1
37.6904	1
40.3958	1
41.7014	0
38.1062	1
44.0359	0
45.1289	0
43.9369	1
39.6857	0
33.6352	1
40.4862	0
33.9931	1
33.634	1
45.2652	1
43.267	1
37.6877	1
38.0583	0
45.3867	0
34.489	1
35.2975	1
40.4366	0
44.7829	0
36.1061	1
36.1061	1
42.559	1
34.8598	0
39.234	1
34.2299	0
34.7521	0
35.7442	0
38.91	0
39.659	0
38.1605	0
43.9409	1
39.2166	1
39.6912	0
37.6866	1
38.1079	0
35.7829	0
34.1271	0
43.0876	0
38.0736	1
43.9644	1
37.6866	1
42.5128	0
41.8488	0
38.4591	1
45.2814	1
33.1761	0
37.2428	0
41.1227	1
41.8248	0
39.9784	1
35.6314	0
34.4721	1
34.79	0
40.4793	0
39.6484	0
35.7409	0
43.256	1
38.0144	1
36.4444	0
33.9229	0
34.4721	1
36.7033	0
34.1486	0
41.0849	1
38.9108	0
38.4752	1
39.2337	1
39.6636	0
43.9933	0
41.8554	1
34.0171	1
33.0605	0
36.1088	1
39.9844	1
36.1227	1
45.2181	0
45.2764	1
30.4373	1
31.384	0
43.241	0
38.9194	0
36.9032	1
38.7481	0
45.2909	1
44.6676	1
42.5591	1
40.2484	0
41.8265	1
38.05	1
33.9229	0
43.9194	0
34.4718	1
42.0554	0
34.9528	0
43.9138	0
42.5128	0
45.2853	1
41.4386	1
38.0867	1
35.7863	0
33.2936	0
45.2859	1
43.2674	0
40.9834	0
44.5964	0
na	0
37.288	1
35.5894	0
43.4731	0
44.0282	0
38.8159	1
39.234	1
34.7658	0
41.8498	1
39.6927	0
43.108	0
39.0551	0
36.5404	0
38.9189	0
32.7848	1
32.1884	0
41.7003	0
38.02	1
40.3904	1
43.9024	0
39.9635	1
39.234	1
38.9132	0
30.6838	0
na	0
na	0
39.2166	1
41.8645	0
44.6239	1
40.9806	0
42.4133	0
37.6866	1
41.9308	0
34.0974	0
38.8537	1
35.7411	0
41.8664	1
40.3904	1
39.9795	1
39.6576	0
39.545	1
34.4709	1
37.2978	0
45.2814	1
42.559	1
40.9806	0
43.1083	0
42.8454	1
36.5865	0
34.0184	0
36.9034	1
43.851	0
34.4721	1
42.559	1
40.3196	0
31.3701	0
40.4082	0
43.1087	0
44.6246	1
33.1855	0
43.1463	0
45.2814	1
35.6334	1
39.2166	1
43.2611	1
43.2567	0
44.6239	1
35.2945	1
41.8505	0
34.4709	1
33.6393	1
43.9202	0
34.0655	0
42.4026	0
45.2853	1
37.3669	0
42.5591	1
39.6536	0
39.6622	0
38.4608	1
38.8085	1
32.2297	1
38.1493	0
35.3125	1
35.7863	0
44.0116	0
45.3362	1
41.9016	0
na	0
39.6261	1
42.565	1
38.4591	1
38.02	1
34.4721	1
37.2802	1
39.234	1
42.5598	1
43.2964	0
41.8495	0
na	0
na	0
36.4751	1
34.9664	0
35.2954	1
42.5128	0
42.4438	0
37.6866	1
38.8594	1
36.4569	0
34.9664	0
36.4845	1
41.877	1
37.486	0
43.7924	0
40.7118	1
41.205	0
38.1816	0
38.4755	1
44.6187	1
39.5835	1
41.0513	0
na	0
37.6875	1
40.7177	1
34.4721	1
38.0144	1
38.4752	1
34.9664	0
39.2325	1
44.4826	0
33.6511	1
34.0352	0
42.6356	0
44.6201	1
40.4476	0
33.6352	1
39.9784	1
39.6531	0
45.2653	0
34.1216	0
43.9459	1
45.3654	0
35.6588	1
39.0346	0
33.635	1
33.9978	1
43.8284	0
32.2567	0
31.0434	1
41.8704	0
41.1289	0
42.4133	0
38.0648	1
41.088	0
39.9844	1
35.6334	1
39.6692	0
38.9007	0
37.97	0
36.4792	1
34.9528	0
38.8594	1
38.4755	1
43.2611	1
39.6645	1
38.9187	0
41.8181	1
34.7651	0
36.5287	0
36.4256	0
40.4405	0
35.2957	1
32.7851	1
38.7496	0
40.7177	1
42.5598	1
38.9233	0
35.6291	0
32.1845	0
42.5644	1
na	0
45.1257	0
39.9635	1
43.9415	1
36.1227	1
44.6246	1
44.852	0
39.9784	1
44.5984	1
42.4053	0
41.8544	1
36.5092	0
34.1271	0
41.2752	0
32.7838	1
41.4386	1
35.2957	1
40.3797	1
39.6728	0
36.9022	1
39.2194	1
35.2957	1
43.2925	0
41.4185	1
36.55	0
43.9854	0
37.2103	0
41.8817	1
42.5598	1
35.7863	0
44.6246	1
39.2325	1
34.4718	1
43.3374	0
36.9022	1
43.3172	1
42.4142	0
42.5591	1
38.0736	1
38.831	1
37.2428	0
na	0
36.1058	1
41.1704	0
33.0605	0
41.8664	0
na	0
33.635	1
44.6139	1
40.2988	0
43.9847	0
33.9415	0
35.7707	0
45.3656	0
39.9795	1
38.4741	1
43.3049	0
44.6139	1
43.2202	0
43.9459	1
42.5128	0
38.9425	0
38.4752	1
43.7797	0
43.2611	1
43.9816	0
38.761	0
38.8594	1
35.2945	1
40.7118	1
39.6426	1
45.2814	1
41.8447	1
40.7129	1
34.4748	1
37.3779	0
36.5572	0
42.5656	1
39.2166	1
36.6134	0
45.3015	1
38.9202	0
38.9177	0
45.9375	0
na	0
41.4339	1
41.7479	0
41.7416	0
36.4565	1
43.2619	1
34.8374	0
40.7129	1
42.559	1
33.2077	0
na	0
42.5145	0
42.5128	0
33.635	1
34.8705	0
42.1428	1
35.2957	1
43.9888	0
34.4721	1
45.2909	1
39.5015	0
45.2853	1
39.5661	0
42.4509	0
43.1096	0
43.4975	0
34.9109	0
43.1055	0
36.692	0
43.256	1
43.9409	1
33.923	0
43.2611	1
42.5222	0
38.9249	0
40.4175	1
42.5591	1
42.542	0
38.1403	0
31.5671	0
43.7878	0
44.0296	0
38.2635	0
37.1962	0
42.4142	0
41.145	0
38.0331	1
36.9052	1
42.5644	1
39.9784	1
33.9843	1
40.3958	1
39.9844	1
42.5145	0
42.5598	1
41.4183	1
37.254	1
32.7838	1
38.2635	0
40.7118	1
32.2141	0
42.5093	0
43.947	1
39.5835	1
39.5371	0
38.4591	1
34.7608	0
43.1225	0
40.4067	1
39.9798	1
41.2	0
39.9798	1
35.6292	0
36.1058	1
43.9204	1
40.7118	1
45.2814	1
45.2859	1
45.3846	0
39.2175	1
41.9165	0
37.2802	1
36.1215	1
43.9459	1
43.946	1
45.2809	1
34.0021	1
38.0144	0
38.4755	1
40.3958	1
na	0
39.6982	0
42.4625	0
35.2945	1
33.8975	0
39.9627	1
37.326	0
42.559	1
40.3958	1
38.8537	1
42.4664	0
42.5511	0
38.9177	0
35.2954	1
36.9052	1
44.5984	1
32.801	1
45.2311	0
38.0736	1
45.2814	1
38.012	0
32.3976	0
33.634	1
33.1518	0
42.5656	1
24.7546	0
37.254	1
43.9407	1
34.0467	0
43.1463	0
35.7829	0
42.5591	1
44.5928	0
42.5591	1
41.0344	0
34.4721	1
42.1431	1
42.5848	1
40.6971	1
38.1397	0
41.7067	0
35.6334	1
35.6526	0
33.6352	1
43.9392	1
na	0
34.7369	0
30.6966	0
38.7445	0
34.8498	1
33.2251	0
44.5834	0
41.1227	1
38.458	1
38.7591	0
40.3085	0
40.3904	1
42.4129	0
32.7838	1
36.3702	0
35.07	0
35.7139	0
36.9052	1
33.0797	0
43.2697	1
44.7382	1
39.6605	1
38.1366	0
39.234	1
na	0
42.5591	1
35.7698	0
38.0736	1
32.785	1
43.244	0
43.8343	0
44.4586	0
41.8558	1
43.9644	1
43.9235	0
42.5656	1
39.2166	1
45.2803	1
33.634	1
36.1061	1
39.6602	0
39.5508	0
38.8069	0
35.7313	0
42.5441	1
34.0188	0
32.1906	0
44.6239	1
43.2207	0
33.6383	1
39.6261	1
33.634	1
35.7863	0
37.7043	1
na	0
45.2814	1
45.149	0
42.5577	0
37.3221	0
34.4718	1
38.1382	0
37.2802	1
34.4721	1
35.7195	0
39.2166	1
39.591	1
41.1275	1
38.1357	0
38.7238	0
42.536	0
33.6523	1
43.2697	1
39.6316	1
37.6877	1
41.8582	0
38.7816	0
45.3874	0
40.3726	1
38.1445	0
33.9014	0
40.275	0
33.9303	0
44.6246	1
41.1275	1
37.348	0
40.4575	0
44.5621	0
35.6291	0
41.8582	0
40.9838	0
44.5933	1
43.478	0
43.9459	1
37.3578	0
37.2428	0
41.9194	0
34.0467	0
34.4721	1
36.1061	1
38.4591	1
33.1899	0
35.7863	0
42.1428	1
37.9986	0
35.3112	1
38.4608	1
45.2814	1
33.9014	0
34.0428	0
37.2598	1
37.6877	1
45.2764	1
35.7333	0
34.0048	0
42.4057	0
45.2851	0
34.4721	1
40.4253	0
38.8594	1
38.1067	1
36.9052	1
43.8076	0
42.5598	1
45.8822	0
40.4447	0
33.9178	0
41.8488	0
45.1214	0
35.6588	1
37.6877	1
36.9034	1
42.559	1
33.6352	1
39.8205	0
37.161	0
37.1996	0
32.251	0
32.265	1
39.234	1
43.256	1
38.1567	0
37.2844	1
34.8498	1
41.434	1
43.3577	0
31.0477	1
36.9034	1
36.9034	1
40.3904	1
45.2714	1
43.916	0
39.234	1
38.0144	1
34.4709	1
45.2859	1
42.4098	0
37.3143	0
43.9518	1
na	0
33.6352	1
42.5145	0
38.4755	1
33.0644	0
38.039	1
41.1334	1
33.635	1
34.0424	0
40.3732	0
41.8809	0
42.5577	1
31.3954	0
32.7848	1
35.6291	0
41.8105	0
33.923	0
41.21	0
43.9548	0
33.1379	0
38.4741	1
40.7186	1
39.9784	1
36.5571	0
33.6352	1
35.6978	1
38.1497	0
37.3661	0
39.6912	0
na	0
45.8592	0
39.5309	0
40.529	0
43.7944	0
32.4245	0
36.4447	0
35.3127	1
43.2564	1
33.9843	1
33.6352	1
36.1079	1
35.675	0
45.299	0
34.0428	0
33.0525	0
43.2559	1
43.9392	0
40.7177	1
na	0
44.5876	0
34.7404	0
34.4718	1
38.1572	0
32.2419	1
43.9553	1
38.7591	0
34.1367	0
35.7448	0
na	0
37.2802	1
41.8447	1
43.7881	0
35.7354	0
32.178	0
38.744	0
43.9459	1
33.6352	1
40.4061	0
38.1618	0
na	0
31.4138	0
37.2802	1
31.3403	0
41.1555	0
41.8393	0
35.2945	1
44.4635	0
37.2928	0
36.1091	1
34.8808	0
44.6137	1
35.6285	0
34.9452	0
43.9194	0
32.785	1
41.8304	0
42.5644	1
40.9858	0
43.9873	0
35.713	0
33.634	1
na	0
38.8999	0
35.7991	0
34.8604	0
40.7129	1
45.2859	1
38.744	0
33.6352	1
45.2903	1
35.3125	1
35.5647	0
39.6261	1
40.3944	1
31.5507	0
38.039	1
34.0021	1
43.2286	0
43.1082	0
38.02	1
42.5591	1
33.9628	0
44.4598	0
41.21	0
41.1016	1
33.6511	1
42.1428	1
41.8582	0
34.4709	1
31.3432	0
41.7052	0
37.2666	0
42.559	1
34.0453	0
43.3388	0
43.9204	1
35.6291	0
42.6644	1
42.4156	0
44.5834	0
38.9177	0
40.9784	0
45.1485	0
34.4709	1
43.2612	1
32.265	1
38.8594	1
43.9204	1
37.6877	1
35.6233	0
36.1061	1
44.615	1
37.6906	1
34.8978	0
43.1073	0
45.2653	0
na	0
35.3112	1
42.5128	0
38.4741	1
37.6894	1
43.4742	0
43.7871	0
39.6636	0
39.2166	1
43.2107	0
42.6491	0
41.1294	1
38.8248	1
36.1061	1
38.1597	0
35.6623	1
37.6866	1
43.1111	0
36.1061	1
43.2207	0
36.5596	0
42.5075	0
33.6352	1
43.2159	0
38.0736	1
40.3944	1
36.4929	1
45.9276	1
45.2901	1
34.0331	0
39.9795	1
39.5948	0
43.9011	0
31.3756	1
45.2851	1
38.8537	1
36.9198	1
44.483	0
32.3183	0
32.4245	0
40.7129	1
40.9981	0
39.6544	0
45.2393	0
34.4718	1
43.2328	0
34.0458	0
36.9034	1
37.3718	0
38.9193	0
35.3127	1
43.256	1
36.9063	1
41.8515	0
36.5189	0
39.2337	1
37.704	1
35.7451	0
na	0
33.6526	1
31.2884	0
42.7705	0
42.5644	1
38.1403	0
38.8594	1
38.0331	1
35.7468	0
38.4752	1
39.6393	0
40.2513	0
45.3668	0
32.801	1
38.7238	0
36.6978	0
36.4718	0
36.1079	1
38.1229	0
42.5591	1
35.6526	0
41.9264	0
36.6286	0
34.4721	1
38.4752	1
38.0449	1
43.2593	1
33.1315	1
43.946	1
40.7118	1
45.2396	0
34.1367	0
32.3663	0
36.6861	0
38.137	0
38.9108	0
39.5095	0
39.234	1
42.518	0
42.6404	0
34.0453	0
37.3218	0
34.4709	1
45.1238	0
39.591	1
39.2325	1
43.2263	0
37.6866	1
45.2814	1
38.458	1
37.1598	0
43.1689	0
41.857	0
44.4612	0
40.4052	1
33.9315	0
44.5984	1
33.6523	1
34.1216	0
34.9664	0
31.2868	0
37.1897	0
45.2434	0
33.079	0
43.2107	0
39.4991	0
43.479	0
37.3154	0
39.9663	1
40.7118	1
38.4755	1
45.2859	1
39.9796	1
45.2803	1
38.4591	1
42.5591	1
31.0446	1
42.4133	0
44.6188	1
34.9664	0
32.4245	0
31.0609	1
39.6097	0
39.234	1
41.4339	1
40.9855	0
42.5707	1
38.4755	1
45.2416	0
34.4718	1
35.2957	1
34.1367	0
39.6416	0
41.1402	1
39.2166	1
40.3416	1
38.1366	0
35.2954	1
34.4718	1
36.1049	1
44.5704	0
45.2814	1
35.7829	0
